episode_id,pacman_x,pacman_y,direction_right,direction_left,direction_up,direction_down,wall_right,wall_left,wall_up,wall_down,lives_remaining,ghost_b_x,ghost_b_y,ghost_b_dist,ghost_b_is_dangerous,ghost_p_x,ghost_p_y,ghost_p_dist,ghost_p_is_dangerous,ghost_i_x,ghost_i_y,ghost_i_dist,ghost_i_is_dangerous,ghost_c_x,ghost_c_y,ghost_c_dist,ghost_c_is_dangerous,nearest_seed_dx,nearest_seed_dy,nearest_seed_dist,seeds_right,seeds_left,seeds_down,seeds_up,nearest_energizer_dx,nearest_energizer_dy,nearest_energizer_dist,energizers_remaining,fruit_active,seeds_eaten_ratio,action
2,14,23,0,1,0,0,0,0,1,1,1,15,20,3.1623,1,14,14,9.0,0,12,14,9.2195,0,16,14,9.2195,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,14,23,0,1,0,0,0,0,1,1,1,15,20,3.1623,1,14,14,9.0,0,12,15,8.2462,0,16,15,8.2462,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,14,23,0,1,0,0,0,0,1,1,1,15,20,3.1623,1,14,13,10.0,0,12,15,8.2462,0,16,15,8.2462,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,14,23,0,1,0,0,0,0,1,1,1,15,21,2.2361,1,14,14,9.0,0,12,15,8.2462,0,16,15,8.2462,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,14,23,0,1,0,0,0,0,1,1,1,15,21,2.2361,1,14,14,9.0,0,12,14,9.2195,0,16,14,9.2195,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,14,23,0,1,0,0,0,0,1,1,1,15,21,2.2361,1,14,14,9.0,0,12,14,9.2195,0,16,14,9.2195,0,1,-1,1.4142,4,2,3,7,12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,21,2.8284,1,14,14,9.0554,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,21,2.8284,1,14,14,9.0554,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,21,2.8284,1,14,14,9.0554,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,21,2.8284,1,14,14,9.0554,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,21,2.8284,1,14,14,9.0554,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,22,2.2361,1,14,15,8.0623,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,22,2.2361,1,14,15,8.0623,0,12,13,10.0499,0,16,13,10.4403,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,13,23,0,1,0,0,0,0,1,1,1,15,22,2.2361,1,14,15,8.0623,0,12,14,9.0554,0,16,14,9.4868,0,-1,-1,1.4142,2,3,2,7,-12,-20,23.3238,2,1,0.528926,left
2,12,23,0,1,0,0,0,0,0,1,1,15,22,3.1623,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,left
2,12,23,0,1,0,0,0,0,0,1,1,15,22,3.1623,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,left
2,12,23,0,1,0,0,0,0,0,1,1,15,22,3.1623,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,left
2,12,23,0,1,0,0,0,0,0,1,1,15,22,3.1623,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,left
2,12,23,0,0,1,0,0,0,0,1,1,15,22,3.1623,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,up
2,12,23,0,0,1,0,0,0,0,1,1,15,23,3.0,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,up
2,12,23,0,0,1,0,0,0,0,1,1,15,23,3.0,1,14,14,9.2195,0,12,14,9.0,0,16,14,9.8489,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,up
2,12,23,0,0,1,0,0,0,0,1,1,15,23,3.0,1,14,14,9.2195,0,12,15,8.0,0,16,15,8.9443,0,0,-1,1.0,4,2,0,5,-11,-20,22.8254,2,1,0.528926,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,13,9.2195,0,12,15,7.0,0,16,15,8.0623,0,0,0,0.0,7,7,1,4,-11,-19,21.9545,2,1,0.528926,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,14,8.2462,0,12,15,7.0,0,16,15,8.0623,0,0,0,0.0,7,7,1,4,-11,-19,21.9545,2,1,0.528926,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,0,0.0,7,7,1,4,-11,-19,21.9545,2,1,0.528926,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,-1,1.0,6,7,0,4,-11,-19,21.9545,2,1,0.533058,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,-1,1.0,6,7,0,4,-11,-19,21.9545,2,1,0.533058,up
2,12,22,0,0,1,0,1,1,0,0,1,15,23,3.1623,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,-1,1.0,6,7,0,4,-11,-19,21.9545,2,1,0.533058,up
2,12,22,0,0,1,0,1,1,0,0,1,14,23,2.2361,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,-1,1.0,6,7,0,4,-11,-19,21.9545,2,1,0.533058,up
2,12,22,0,0,1,0,1,1,0,0,1,14,23,2.2361,1,14,14,8.2462,0,12,14,8.0,0,16,14,8.9443,0,0,-1,1.0,6,7,0,4,-11,-19,21.9545,2,1,0.533058,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,0,0.0,6,7,1,3,-11,-18,21.095,2,1,0.533058,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,0,0.0,6,7,1,3,-11,-18,21.095,2,1,0.533058,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,13,8.0,0,16,13,8.9443,0,0,0,0.0,6,7,1,3,-11,-18,21.095,2,1,0.533058,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,-1,1.0,5,7,0,3,-11,-18,21.095,2,1,0.53719,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,-1,1.0,5,7,0,3,-11,-18,21.095,2,1,0.53719,up
2,12,21,0,0,1,0,1,1,0,0,1,14,23,2.8284,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,-1,1.0,5,7,0,3,-11,-18,21.095,2,1,0.53719,up
2,12,21,0,0,1,0,1,1,0,0,1,13,23,2.2361,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,-1,1.0,5,7,0,3,-11,-18,21.095,2,1,0.53719,up
2,12,21,0,0,1,0,1,1,0,0,1,13,23,2.2361,1,14,13,8.2462,0,12,14,7.0,0,16,14,8.0623,0,0,-1,1.0,5,7,0,3,-11,-18,21.095,2,1,0.53719,up
2,12,20,0,0,1,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,14,6.0,0,16,14,7.2111,0,0,0,0.0,5,5,3,0,-11,-17,20.2485,2,1,0.53719,up
2,12,20,0,0,1,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,14,6.0,0,16,14,7.2111,0,0,0,0.0,5,5,3,0,-11,-17,20.2485,2,1,0.53719,up
2,12,20,0,0,1,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,14,6.0,0,16,14,7.2111,0,0,0,0.0,5,5,3,0,-11,-17,20.2485,2,1,0.53719,up
2,12,20,0,0,1,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,15,5.0,0,16,15,6.4031,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,up
2,12,20,0,0,0,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,15,5.0,0,16,15,6.4031,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,none
2,12,20,0,1,0,0,1,0,1,0,1,13,23,3.1623,1,14,12,8.2462,0,12,15,5.0,0,16,15,6.4031,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,left
2,12,20,0,1,0,0,1,0,1,0,1,12,23,3.0,1,14,12,8.2462,0,12,15,5.0,0,16,14,7.2111,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,left
2,12,20,0,1,0,0,1,0,1,0,1,12,23,3.0,1,14,12,8.2462,0,12,15,5.0,0,16,14,7.2111,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,left
2,12,20,0,1,0,0,1,0,1,0,1,12,23,3.0,1,14,11,9.2195,0,12,15,5.0,0,16,14,7.2111,0,-1,0,1.0,4,5,2,0,-11,-17,20.2485,2,1,0.541322,left
2,11,20,0,1,0,0,0,0,1,1,1,12,23,3.1623,1,14,11,9.4868,0,12,15,5.099,0,16,14,7.8102,0,0,0,0.0,4,6,3,0,-10,-17,19.7231,2,1,0.541322,left
2,11,20,0,1,0,0,0,0,1,1,1,12,23,3.1623,1,14,11,9.4868,0,12,15,5.099,0,16,14,7.8102,0,0,0,0.0,4,6,3,0,-10,-17,19.7231,2,1,0.541322,left
2,11,20,0,1,0,0,0,0,1,1,1,12,23,3.1623,1,14,11,9.4868,1,12,15,5.099,0,16,14,7.8102,0,0,0,0.0,4,6,3,0,-10,-17,19.7231,2,1,0.541322,left
2,11,20,0,1,0,0,0,0,1,1,1,12,23,3.1623,1,13,11,9.2195,1,13,15,5.3852,0,16,14,7.8102,0,-1,0,1.0,3,6,2,0,-10,-17,19.7231,2,1,0.545455,left
2,11,20,0,1,0,0,0,0,1,1,1,12,23,3.1623,1,13,11,9.2195,1,13,15,5.3852,0,16,14,7.8102,0,-1,0,1.0,3,6,2,0,-10,-17,19.7231,2,1,0.545455,left
2,11,20,0,1,0,0,0,0,1,1,1,12,22,2.2361,1,13,11,9.2195,1,13,15,5.3852,0,16,13,8.6023,0,-1,0,1.0,3,6,2,0,-10,-17,19.7231,2,1,0.545455,left
2,11,20,0,1,0,0,0,0,1,1,1,12,22,2.2361,1,13,11,9.2195,1,13,15,5.3852,0,16,14,7.8102,0,-1,0,1.0,3,6,2,0,-10,-17,19.7231,2,1,0.545455,left
2,11,20,0,1,0,0,0,0,1,1,1,12,22,2.2361,1,13,11,9.2195,1,13,15,5.3852,0,16,14,7.8102,0,-1,0,1.0,3,6,2,0,-10,-17,19.7231,2,1,0.545455,left
2,10,20,0,1,0,0,0,0,1,1,1,12,22,2.8284,1,13,11,9.4868,1,13,15,5.831,0,16,14,8.4853,0,0,0,0.0,1,5,4,0,-9,-17,19.2354,2,1,0.545455,left
2,10,20,0,1,0,0,0,0,1,1,1,12,22,2.8284,1,13,11,9.4868,1,13,15,5.831,0,16,14,8.4853,0,0,0,0.0,1,5,4,0,-9,-17,19.2354,2,1,0.545455,left
2,10,20,0,1,0,0,0,0,1,1,1,12,22,2.8284,1,13,11,9.4868,1,13,15,5.831,0,16,14,8.4853,0,0,0,0.0,1,5,4,0,-9,-17,19.2354,2,1,0.545455,left
2,10,20,0,1,0,0,0,0,1,1,1,12,22,2.8284,1,12,11,9.2195,1,14,15,6.4031,0,16,14,8.4853,0,-1,0,1.0,0,5,3,0,-9,-17,19.2354,2,1,0.549587,left
2,10,20,0,1,0,0,0,0,1,1,1,12,22,2.8284,1,12,11,9.2195,1,14,15,6.4031,0,16,14,8.4853,0,-1,0,1.0,0,5,3,0,-9,-17,19.2354,2,1,0.549587,left
2,10,20,0,1,0,0,0,0,1,1,1,12,21,2.2361,1,12,11,9.2195,1,14,14,7.2111,0,15,14,7.8102,0,-1,0,1.0,0,5,3,0,-9,-17,19.2354,2,1,0.549587,left
2,10,20,0,1,0,0,0,0,1,1,1,12,21,2.2361,1,12,11,9.2195,1,14,14,7.2111,0,15,14,7.8102,0,-1,0,1.0,0,5,3,0,-9,-17,19.2354,2,1,0.549587,left
2,10,20,0,1,0,0,0,0,1,1,1,12,21,2.2361,1,12,11,9.2195,1,14,14,7.2111,0,15,14,7.8102,0,-1,0,1.0,0,5,3,0,-9,-17,19.2354,2,1,0.549587,left
2,9,20,0,1,0,0,0,0,0,1,1,12,21,3.1623,1,12,11,9.4868,1,14,14,7.8102,0,15,14,8.4853,0,0,0,0.0,1,4,5,0,-8,-17,18.7883,2,1,0.549587,left
2,9,20,0,1,0,0,0,0,0,1,1,12,21,3.1623,1,12,11,9.4868,1,14,14,7.8102,0,15,14,8.4853,0,0,0,0.0,1,4,5,0,-8,-17,18.7883,2,1,0.549587,left
2,9,20,0,1,0,0,0,0,0,1,1,12,21,3.1623,1,12,11,9.4868,1,14,14,7.8102,0,15,14,8.4853,0,0,0,0.0,1,4,5,0,-8,-17,18.7883,2,1,0.549587,left
2,9,20,0,1,0,0,0,0,0,1,1,12,21,3.1623,1,11,11,9.2195,1,14,14,7.8102,0,15,14,8.4853,0,-1,0,1.0,0,4,4,0,-8,-17,18.7883,2,1,0.553719,left
2,9,20,0,1,0,0,0,0,0,1,1,12,21,3.1623,1,11,11,9.2195,1,14,14,7.8102,0,15,14,8.4853,0,-1,0,1.0,0,4,4,0,-8,-17,18.7883,2,1,0.553719,left
2,9,20,0,1,0,0,0,0,0,1,1,12,20,3.0,1,11,11,9.2195,1,14,13,8.6023,0,14,14,7.8102,0,-1,0,1.0,0,4,4,0,-8,-17,18.7883,2,1,0.553719,left
2,9,20,0,1,0,0,0,0,0,1,1,12,20,3.0,1,11,11,9.2195,1,14,13,8.6023,0,14,14,7.8102,0,-1,0,1.0,0,4,4,0,-8,-17,18.7883,2,1,0.553719,left
2,9,20,0,1,0,0,0,0,0,1,1,12,20,3.0,1,11,11,9.2195,1,14,13,8.6023,0,14,14,7.8102,0,-1,0,1.0,0,4,4,0,-8,-17,18.7883,2,1,0.553719,left
2,8,20,0,1,0,0,0,0,1,1,1,12,20,4.0,1,11,11,9.4868,1,14,13,9.2195,0,14,14,8.4853,0,0,0,0.0,1,3,8,0,-7,-17,18.3848,2,1,0.553719,left
2,8,20,0,1,0,0,0,0,1,1,1,12,20,4.0,1,11,11,9.4868,1,14,13,9.2195,0,14,14,8.4853,0,0,0,0.0,1,3,8,0,-7,-17,18.3848,2,1,0.553719,left
2,8,20,0,1,0,0,0,0,1,1,1,12,20,4.0,1,11,11,9.4868,1,14,13,9.2195,0,14,14,8.4853,0,0,0,0.0,1,3,8,0,-7,-17,18.3848,2,1,0.553719,left
2,8,20,0,1,0,0,0,0,1,1,1,12,20,4.0,1,10,11,9.2195,1,14,13,9.2195,0,14,14,8.4853,0,-1,0,1.0,0,3,7,0,-7,-17,18.3848,2,1,0.557851,left
2,8,20,0,1,0,0,0,0,1,1,1,12,20,4.0,1,10,11,9.2195,1,14,13,9.2195,0,14,14,8.4853,0,-1,0,1.0,0,3,7,0,-7,-17,18.3848,2,1,0.557851,left
2,8,20,0,1,0,0,0,0,1,1,1,11,20,3.0,1,10,11,9.2195,1,14,12,10.0,0,14,14,8.4853,0,-1,0,1.0,0,3,7,0,-7,-17,18.3848,2,1,0.557851,left
2,8,20,0,1,0,0,0,0,1,1,1,11,20,3.0,1,10,11,9.2195,1,14,12,10.0,0,14,14,8.4853,0,-1,0,1.0,0,3,7,0,-7,-17,18.3848,2,1,0.557851,left
2,8,20,0,1,0,0,0,0,1,1,1,11,20,3.0,1,10,11,9.2195,1,14,12,10.0,0,14,14,8.4853,0,-1,0,1.0,0,3,7,0,-7,-17,18.3848,2,1,0.557851,left
2,7,20,0,1,0,0,0,0,1,1,1,11,20,4.0,1,10,11,9.4868,1,14,12,10.6301,0,14,14,9.2195,0,0,0,0.0,1,2,7,0,-6,-17,18.0278,2,1,0.557851,left
2,7,20,0,1,0,0,0,0,1,1,1,11,20,4.0,1,10,11,9.4868,1,14,12,10.6301,0,14,14,9.2195,0,0,0,0.0,1,2,7,0,-6,-17,18.0278,2,1,0.557851,left
2,7,20,0,1,0,0,0,0,1,1,1,11,20,4.0,1,10,11,9.4868,1,14,12,10.6301,0,14,14,9.2195,0,0,0,0.0,1,2,7,0,-6,-17,18.0278,2,1,0.557851,left
2,7,20,0,1,0,0,0,0,1,1,1,11,20,4.0,1,9,11,9.2195,1,14,12,10.6301,0,14,13,9.8995,0,-1,1,1.4142,0,2,6,0,-6,-17,18.0278,2,1,0.561983,left
2,7,20,0,1,0,0,0,0,1,1,1,11,20,4.0,1,9,11,9.2195,1,14,12,10.6301,0,14,13,9.8995,0,-1,1,1.4142,0,2,6,0,-6,-17,18.0278,2,1,0.561983,left
2,7,20,0,1,0,0,0,0,1,1,1,10,20,3.0,1,9,11,9.2195,1,14,11,11.4018,0,14,13,9.8995,0,-1,1,1.4142,0,2,6,0,-6,-17,18.0278,2,1,0.561983,left
2,7,20,0,1,0,0,0,0,1,1,1,10,20,3.0,1,9,11,9.2195,1,14,11,11.4018,0,14,13,9.8995,0,-1,1,1.4142,0,2,6,0,-6,-17,18.0278,2,1,0.561983,left
2,7,20,0,1,0,0,0,0,1,1,1,10,20,3.0,1,9,11,9.2195,1,14,11,11.4018,0,14,13,9.8995,0,-1,1,1.4142,0,2,6,0,-6,-17,18.0278,2,1,0.561983,left
2,6,20,0,1,0,0,0,0,0,0,1,10,20,4.0,1,9,11,9.4868,1,14,11,12.0416,1,14,13,10.6301,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,left
2,6,20,0,1,0,0,0,0,0,0,1,10,20,4.0,1,9,11,9.4868,1,14,11,12.0416,1,14,13,10.6301,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,left
2,6,20,0,1,0,0,0,0,0,0,1,10,20,4.0,1,9,12,8.544,1,14,11,12.0416,1,14,13,10.6301,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,left
2,6,20,0,1,0,0,0,0,0,0,1,10,20,4.0,1,9,12,8.544,1,14,11,12.0416,1,14,12,11.3137,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,left
2,6,20,0,0,0,1,0,0,0,0,1,10,20,4.0,1,9,12,8.544,1,14,11,12.0416,1,14,12,11.3137,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,down
2,6,20,0,0,0,1,0,0,0,0,1,9,20,3.0,1,9,12,8.544,1,14,11,12.0416,1,14,12,11.3137,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,down
2,6,20,0,0,0,1,0,0,0,0,1,9,20,3.0,1,9,12,8.544,1,14,11,12.0416,1,14,12,11.3137,0,0,1,1.0,2,0,6,0,-5,-17,17.72,2,1,0.561983,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,12,9.4868,1,14,11,12.8062,1,14,12,12.0416,0,0,0,0.0,5,0,7,0,-5,-18,18.6815,2,1,0.561983,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,12,9.4868,1,15,11,13.4536,1,14,12,12.0416,0,0,0,0.0,5,0,7,0,-5,-18,18.6815,2,1,0.561983,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,12,9.4868,1,15,11,13.4536,1,14,12,12.0416,0,0,0,0.0,5,0,7,0,-5,-18,18.6815,2,1,0.561983,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,13,8.544,1,15,11,13.4536,1,14,12,12.0416,0,0,0,0.0,5,0,7,0,-5,-18,18.6815,2,1,0.561983,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,13,8.544,1,15,11,13.4536,1,14,11,12.8062,0,0,1,1.0,4,0,6,0,-5,-18,18.6815,2,1,0.566116,down
2,6,21,0,0,0,1,1,1,0,0,1,9,20,3.1623,1,9,13,8.544,1,15,11,13.4536,1,14,11,12.8062,0,0,1,1.0,4,0,6,0,-5,-18,18.6815,2,1,0.566116,down
2,6,21,0,0,0,1,1,1,0,0,1,8,20,2.2361,1,9,13,8.544,1,15,11,13.4536,1,14,11,12.8062,0,0,1,1.0,4,0,6,0,-5,-18,18.6815,2,1,0.566116,down
2,6,21,0,0,0,1,1,1,0,0,1,8,20,2.2361,1,9,13,8.544,1,15,11,13.4536,1,14,11,12.8062,1,0,1,1.0,4,0,6,0,-5,-18,18.6815,2,1,0.566116,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,13,9.4868,1,15,11,14.2127,1,13,11,13.0384,1,0,0,0.0,5,0,8,0,-5,-19,19.6469,2,1,0.566116,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,13,9.4868,1,16,11,14.8661,1,13,11,13.0384,1,0,0,0.0,5,0,8,0,-5,-19,19.6469,2,1,0.566116,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,13,9.4868,1,16,11,14.8661,1,13,11,13.0384,1,0,0,0.0,5,0,8,0,-5,-19,19.6469,2,1,0.566116,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,14,8.544,1,16,11,14.8661,1,13,11,13.0384,1,0,0,0.0,5,0,8,0,-5,-19,19.6469,2,1,0.566116,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,14,8.544,1,16,11,14.8661,1,13,11,13.0384,1,0,1,1.0,4,0,7,0,-5,-19,19.6469,2,1,0.570248,down
2,6,22,0,0,0,1,1,1,0,0,1,8,20,2.8284,1,9,14,8.544,1,16,11,14.8661,1,13,11,13.0384,1,0,1,1.0,4,0,7,0,-5,-19,19.6469,2,1,0.570248,down
2,6,22,0,0,0,1,1,1,0,0,1,7,20,2.2361,1,9,14,8.544,1,16,11,14.8661,1,13,11,13.0384,1,0,1,1.0,4,0,7,0,-5,-19,19.6469,2,1,0.570248,down
2,6,22,0,0,0,1,1,1,0,0,1,7,20,2.2361,1,9,14,8.544,1,16,11,14.8661,1,13,11,13.0384,1,0,1,1.0,4,0,7,0,-5,-19,19.6469,2,1,0.570248,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,14,9.4868,1,16,11,15.6205,1,12,11,13.4164,1,0,0,0.0,5,0,7,0,-5,-20,20.6155,2,1,0.570248,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,14,9.4868,1,17,11,16.2788,1,12,11,13.4164,1,0,0,0.0,5,0,7,0,-5,-20,20.6155,2,1,0.570248,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,14,9.4868,1,17,11,16.2788,1,12,11,13.4164,1,0,0,0.0,5,0,7,0,-5,-20,20.6155,2,1,0.570248,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,15,8.544,1,17,11,16.2788,1,12,11,13.4164,1,0,0,0.0,5,0,7,0,-5,-20,20.6155,2,1,0.570248,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,15,8.544,1,17,11,16.2788,1,12,11,13.4164,1,1,0,1.0,4,0,6,0,-5,-20,20.6155,2,1,0.57438,down
2,6,23,0,0,0,1,0,1,0,0,1,7,20,3.1623,1,9,15,8.544,1,17,11,16.2788,1,12,11,13.4164,1,1,0,1.0,4,0,6,0,-5,-20,20.6155,2,1,0.57438,down
2,6,23,0,0,0,1,0,1,0,0,1,6,20,3.0,1,9,15,8.544,1,17,11,16.2788,1,12,11,13.4164,1,1,0,1.0,4,0,6,0,-5,-20,20.6155,2,1,0.57438,down
2,6,23,0,0,0,1,0,1,0,0,1,6,20,3.0,1,9,15,8.544,1,17,11,16.2788,1,12,11,13.4164,1,1,0,1.0,4,0,6,0,-5,-20,20.6155,2,1,0.57438,down
2,6,24,0,0,0,1,1,1,0,0,1,6,20,4.0,1,9,15,9.4868,1,17,11,17.0294,1,11,11,13.9284,1,0,0,0.0,5,1,4,2,-5,-21,21.587,2,1,0.57438,down
2,6,24,0,0,0,1,1,1,0,0,1,6,20,4.0,1,9,15,9.4868,1,18,11,17.6918,1,11,11,13.9284,1,0,0,0.0,5,1,4,2,-5,-21,21.587,2,1,0.57438,down
2,6,24,0,0,0,1,1,1,0,0,1,6,20,4.0,1,9,15,9.4868,1,18,11,17.6918,1,11,11,13.9284,1,0,0,0.0,5,1,4,2,-5,-21,21.587,2,1,0.57438,down
2,6,24,0,0,0,1,1,1,0,0,1,6,20,4.0,1,9,16,8.544,1,18,11,17.6918,1,11,11,13.9284,1,0,0,0.0,5,1,4,2,-5,-21,21.587,2,1,0.57438,down
2,6,24,0,0,0,1,1,1,0,0,1,6,20,4.0,1,9,16,8.544,1,18,11,17.6918,1,11,11,13.9284,1,0,1,1.0,4,1,3,2,-5,-21,21.587,2,1,0.578512,down
2,6,24,0,0,0,1,1,1,0,0,1,6,21,3.0,1,9,16,8.544,1,18,11,17.6918,1,11,11,13.9284,1,0,1,1.0,4,1,3,2,-5,-21,21.587,2,1,0.578512,down
2,6,24,0,0,0,1,1,1,0,0,1,6,21,3.0,1,9,16,8.544,1,18,11,17.6918,1,11,11,13.9284,1,0,1,1.0,4,1,3,2,-5,-21,21.587,2,1,0.578512,down
2,6,24,0,0,0,1,1,1,0,0,1,6,21,3.0,1,9,16,8.544,1,18,11,17.6918,1,11,11,13.9284,1,0,1,1.0,4,1,3,2,-5,-21,21.587,2,1,0.578512,down
2,6,25,0,0,0,1,1,1,0,0,1,6,21,4.0,1,9,16,9.4868,1,18,11,18.4391,1,10,11,14.5602,1,0,0,0.0,4,1,3,2,-5,-22,22.561,2,1,0.578512,down
2,6,25,0,0,0,1,1,1,0,0,1,6,21,4.0,1,9,16,9.4868,1,18,12,17.6918,1,10,11,14.5602,1,0,0,0.0,4,1,3,2,-5,-22,22.561,2,1,0.578512,down
2,6,25,0,0,0,1,1,1,0,0,1,6,21,4.0,1,9,16,9.4868,1,18,12,17.6918,1,10,11,14.5602,1,0,0,0.0,4,1,3,2,-5,-22,22.561,2,1,0.578512,down
